Competition,End time,Biomass,Population size,Growthrate
16cells_26,290.30000000003173,0.53527166207714805,0.53378673249623454,0.33467450363772966
16cells_27,281.55000000002974,-0.96867013935607738,-0.96962259900226466,-2.667072690881263
16cells_28,289.2500000000315,-0.15605945591675793,-0.15905773406476784,-0.34557337224352291
16cells_29,292.65000000003226,-1.9592904292270823,-1.9622217162005515,-9.3326182654194678
16cells_30,310.4500000000363,0.31492494369265733,0.31293482088973729,0.68322326646340203
16cells_31,277.9500000000289,-0.22984848832867652,-0.22791996646533869,-0.19650925616685153
16cells_32,267.15000000002647,-0.13089806660941083,-0.13054063026994833,-0.052609363084544093
16cells_33,270.5000000000272,-0.73676588980657476,-0.73459806369931857,-1.8167583517800605
16cells_34,271.05000000002735,-0.21197337952684539,-0.21350523214610864,-0.10409996895475561
16cells_35,295.800000000033,-1.255035083186925,-1.2567019033438953,-3.8096032235627688
16cells_36,291.80000000003207,-0.55174746578243616,-0.55155063680554295,-0.37746930896824776
16cells_37,272.45000000002767,1.3444650848134951,1.3424141904480145,4.2577214872531179
16cells_38,296.50000000003314,0.84293136371367761,0.84484715179736858,3.8969843026921782
16cells_39,292.0000000000321,0.35849619727700138,0.3564797140549249,0.63478160378147541
16cells_40,302.4500000000345,0.52197285230644797,0.5170140016663306,0.90478265613637476
16cells_41,299.8000000000339,-0.17526205182040999,-0.17701407378377434,-0.46721042295298187
16cells_42,291.25000000003195,-1.4648404170146774,-1.4654928681790089,-3.0474838366028951
16cells_43,293.05000000003236,0.090697165619624029,0.094967220058384774,0.26380060765681279
16cells_46,282.60000000003,0.51531896515404874,0.51341618307799586,1.3221553715573042
16cells_47,295.0000000000328,0.3936417441633665,0.39711349861869333,0.4778956449443385
16cells_48,301.5500000000343,-0.29096184483896065,-0.2965191909562564,-0.39224741910588878
16cells_49,285.50000000003064,-0.73565413616870545,-0.73798667472295854,-1.8459183934133261
16cells_50,282.45000000002995,-1.0226174300545627,-1.0212272174943247,-1.5711684362737646
16cells_51,294.5000000000327,1.4564894366823542,1.4564334286200009,11.781906073509875
16cells_52,296.10000000003305,0.426809322811459,0.43174399257200474,0.17512279045609921
16cells_53,301.1500000000342,-0.82759548971006747,-0.82478672839274314,-0.62567058778408224
32cells_1,295.850000000033,-0.19790607995663625,-0.19503993031409197,-0.28475279826952932
32cells_2,299.3500000000338,0.67691129342580725,0.67457127627443447,0.47581775372129087
32cells_3,298.80000000003366,0.039867046978346338,0.039065844363515921,0.32678542925484927
32cells_4,304.55000000003497,-0.096670321952516805,-0.10313989749995429,0.050716353631254998
32cells_5,287.8500000000312,-0.29943000838098865,-0.30085371017827406,-0.46669366379677241
32cells_6,299.3500000000338,0.67691129342580725,0.67457127627443447,0.47581775372129087
32cells_7,280.9000000000296,-0.78937761857458344,-0.79129126078181411,-1.235521296096012
32cells_8,275.6000000000284,0.025050684254009362,0.021983812298627017,-0.32131927802723187
32cells_9,284.20000000003034,-0.75992457337064423,-0.76001942504373665,-2.2187558601113402
32cells_10,299.3500000000338,0.46047093757013724,0.45938453624632913,0.15705743261389418
32cells_11,292.4000000000322,-0.077358474878836153,-0.078353632209466464,0.012820383983479507
32cells_12,325.3500000000397,0.58022460920277119,0.57930164843323217,0.81085008510383716
32cells_13,300.00000000003394,-0.51834956303789903,-0.52260269095701062,-1.1016196837438672
32cells_14,307.60000000003566,-1.5499208157099287,-1.5560408250699982,-7.7256068888769596
32cells_15,291.9500000000321,-0.18011217627658516,-0.18493593736802544,-0.71894463181886026
32cells_16,309.9500000000362,0.33026216970791133,0.32663155447155878,0.24472523079135133
32cells_17,285.8000000000307,-0.8039225213547454,-0.80958922543146117,-1.6060590955555856
32cells_18,295.850000000033,-0.19790607995663625,-0.19503993031409197,-0.28475279826952932
32cells_19,288.8500000000314,0.30855950672146792,0.30513193048383352,0.27514966126652396
32cells_20,310.5000000000363,1.3051506543406644,1.2979526491331348,6.6522324244846507
32cells_21,288.4000000000313,-0.093695493186977397,-0.09547407728681663,0.70445275885889524
32cells_22,310.5000000000363,1.3051506543406644,1.2979526491331348,6.6522324244846507
32cells_23,307.3500000000356,0.025448974659764478,0.028735283456960761,0.069367324341125761
32cells_24,312.5000000000368,-0.6871599999873893,-0.68843460124333711,-0.48791807698924927
32cells_25,297.90000000003346,-0.55415953944594687,-0.5512788128109164,-0.71373482530593668
32cells_26,293.2000000000324,-0.024377504742938642,-0.027067104445384245,0.059966227371765587
