Competition,End time,Biomass,Population size,Growthrate
16cells_1,290.90000000003187,-0.59135466259536584,-0.5922953583906323,-0.70144888578544451
16cells_2,278.00000000002893,-0.99033245607170173,-0.99166815229805128,-2.4105457085452322
16cells_3,265.9000000000262,-0.63278591552900298,-0.63081945814011364,-1.795995560082815
16cells_4,265.9000000000262,-0.63278591552900298,-0.63081945814011364,-1.795995560082815
16cells_5,278.350000000029,0.55611627586449963,0.55321947412326844,0.76063794181542987
16cells_6,278.350000000029,0.55611627586449963,0.55321947412326844,0.76063794181542987
16cells_7,289.10000000003146,-0.36942755554809092,-0.36147866362836439,-0.60446628969059113
16cells_8,282.2000000000299,-0.78555258818205032,-0.77706277153428982,-3.7871939992409329
16cells_9,269.550000000027,-0.56807791482753256,-0.57523869799879968,-0.49193362907780913
16cells_10,288.55000000003133,0.611050071877006,0.61073215380163404,0.29348206534436971
16cells_11,269.550000000027,-0.56807791482753256,-0.57523869799879968,-0.49193362907780913
16cells_12,293.45000000003245,-1.2690604667947172,-1.273715458873131,-5.9551988877247952
16cells_13,279.7000000000293,0.54412049183978484,0.55106833458252158,0.38076587149090113
16cells_14,272.1500000000276,1.4016596243386303,1.3997214316665914,3.6487022356385004
16cells_15,281.4000000000297,-0.18851359392110575,-0.18378153644181472,-0.12162374210253538
16cells_16,287.25000000003104,0.54528852037189934,0.54705193642688144,0.59253183553666844
16cells_17,267.15000000002647,-1.1895344531275869,-1.1893335715750064,-4.0673101617118537
16cells_18,289.95000000003165,1.5314226944858309,1.5363152079141438,6.7366582657041798
16cells_19,265.9000000000262,-0.63278591552900298,-0.63081945814011364,-1.795995560082815
16cells_20,287.5000000000311,-0.046784028592276254,-0.047008426504311182,0.24581246218573768
16cells_21,286.6000000000309,-0.14488307917280382,-0.14788441515313772,0.0054716175917672825
16cells_22,283.4500000000302,-0.7747258408761436,-0.77250967393976011,-1.3392232150554617
16cells_23,278.350000000029,0.55611627586449963,0.55321947412326844,0.76063794181542987
16cells_24,278.350000000029,0.55611627586449963,0.55321947412326844,0.76063794181542987
16cells_25,273.4000000000279,0.51010838268193026,0.5079126429452977,0.8956541479384863
16cells_26,290.1500000000317,-1.148798133616787,-1.1387863380438303,-3.5359168247380035
16cells_27,278.350000000029,0.55611627586449963,0.55321947412326844,0.76063794181542987
16cells_28,281.4000000000297,-0.18851359392110575,-0.18378153644181472,-0.12162374210253538
16cells_29,271.40000000002743,-1.7280643968957721,-1.7280909842784991,-8.3114866227237183
16cells_30,294.00000000003257,0.028611626070590802,0.031734456444907376,-0.3034879064770058
16cells_31,270.0500000000271,-0.18161683686201871,-0.18223217531373775,-0.28526391930325212
16cells_32,271.6000000000275,-1.2257164620673564,-1.2239314500326046,-1.9506925186345776
16cells_33,273.4000000000279,0.51010838268193026,0.5079126429452977,0.8956541479384863
16cells_34,290.35000000003174,0.81755153705830974,0.8230644964462932,0.80048200652827606
16cells_35,289.10000000003146,-0.36942755554809092,-0.36147866362836439,-0.60446628969059113
16cells_36,278.350000000029,0.55611627586449963,0.55321947412326844,0.76063794181542987
16cells_37,268.1500000000267,-0.37118879464442905,-0.37080064620238112,-1.8779602143081129
16cells_38,265.9000000000262,-0.63278591552900298,-0.63081945814011364,-1.795995560082815
16cells_39,278.350000000029,0.55611627586449963,0.55321947412326844,0.76063794181542987
16cells_40,290.2000000000317,-1.0125120642869607,-1.0132580406007725,-2.950058144319033
16cells_41,285.6500000000307,-0.59608940544470213,-0.59633563229130482,-0.27366296659957773
16cells_42,285.7500000000307,-1.1604516736908228,-1.1586084685037841,-6.1433366919902426
16cells_43,269.550000000027,-0.56807791482753256,-0.57523869799879968,-0.49193362907780913
16cells_45,278.350000000029,0.55611627586449963,0.55321947412326844,0.76063794181542987
16cells_46,278.350000000029,0.55611627586449963,0.55321947412326844,0.76063794181542987
16cells_47,277.8500000000289,-0.5777917215191618,-0.5785939985500439,-1.1811061828170957
16cells_49,265.9000000000262,-0.63278591552900298,-0.63081945814011364,-1.795995560082815
16cells_50,278.350000000029,0.55611627586449963,0.55321947412326844,0.76063794181542987
16cells_51,291.35000000003197,-0.53302195299714361,-0.53528649097621572,-0.56230860234181479
16cells_52,287.150000000031,-0.83214819189946931,-0.83359119234361634,-1.2800228711080142
32cells_1,300.7000000000341,-0.053184008556213858,-0.059174780487353307,0.33832492589726854
32cells_2,287.9000000000312,0.30767039680589009,0.31316617847580019,-0.014564888316715235
32cells_3,289.8000000000316,-0.0078540043914073297,-0.011814483413763009,0.29615318176203598
32cells_4,288.4000000000313,-0.30574018339077647,-0.30023618005497554,-0.99415114908680791
32cells_5,303.55000000003474,-0.48135148071994827,-0.47009097693326113,-0.83083674757103776
32cells_6,299.0500000000337,0.28239970551109433,0.28697786961227018,0.73872171602289638
32cells_7,303.7500000000348,-0.12870714007617734,-0.13058008698994225,-0.098938059209540866
32cells_8,305.1000000000351,0.55858314014497279,0.56243039611899359,0.63597571193519042
32cells_9,276.6000000000286,0.48803100817276374,0.49049991114489516,0.7775997365025773
32cells_10,291.1500000000319,1.6807301184136956,1.687294717469342,14.715490119270633
32cells_11,296.2500000000331,-1.727826247755073,-1.724045907346937,-11.214287996628657
32cells_12,292.8500000000323,1.6801077939641649,1.6807039301878064,9.7443378435274539
32cells_13,278.00000000002893,1.5349690710988875,1.5294227071326454,9.9276979627910062
32cells_14,294.80000000003275,0.27386688229313783,0.27319023460348935,0.33555276249470101
32cells_15,285.3000000000306,-0.37129286441950166,-0.36977239044413268,-0.047925563779732533
32cells_16,305.1000000000351,0.55858314014497279,0.56243039611899359,0.63597571193519042
32cells_17,286.2000000000308,-0.78349873382975777,-0.78810803281624098,-1.0923648976171028
32cells_18,291.1500000000319,1.6807301184136956,1.687294717469342,14.715490119270633
32cells_19,295.1000000000328,-0.88540149400237012,-0.88551907320740142,-2.0213777411846561
32cells_20,302.9000000000346,0.71023168145246918,0.7177112460536974,0.34798550317125404
32cells_21,279.2000000000292,1.1045601347849461,1.0993103689756905,4.7922177146705538
32cells_22,304.3500000000349,-0.84977160875968505,-0.84529785972053662,-2.1394515526786702
32cells_23,305.1000000000351,0.55858314014497279,0.56243039611899359,0.63597571193519042
32cells_24,291.75000000003206,-1.3329239213096642,-1.3346610848614315,-9.7579325705026978
32cells_25,303.55000000003474,-0.48135148071994827,-0.47009097693326113,-0.83083674757103776
32cells_26,290.2500000000317,1.2666920220955871,1.2721810543524696,5.69854364168184
32cells_27,287.9000000000312,0.30767039680589009,0.31316617847580019,-0.014564888316715235
32cells_28,286.1500000000308,0.34240390776965812,0.34987031489441162,1.1802283765527271
32cells_29,291.30000000003196,-1.6572329203341403,-1.6577923394466942,-12.33875801488778
32cells_30,289.15000000003147,-0.39810917868084411,-0.39239425579031173,-0.33861687333374257
32cells_31,289.8000000000316,-0.0078540043914073297,-0.011814483413763009,0.29615318176203598
32cells_32,287.9000000000312,0.30767039680589009,0.31316617847580019,-0.014564888316715235
32cells_33,288.15000000003124,-0.48733359271963372,-0.48463902585988772,-0.4600030912133351
32cells_34,303.55000000003474,-0.48135148071994827,-0.47009097693326113,-0.83083674757103776
32cells_35,305.1000000000351,0.55858314014497279,0.56243039611899359,0.63597571193519042
32cells_36,289.8000000000316,-0.0078540043914073297,-0.011814483413763009,0.29615318176203598
32cells_37,319.80000000003844,1.3427033983349195,1.3501589262356442,11.43965448447409
32cells_38,294.40000000003266,-1.0717755535929756,-1.0653415464903309,-4.3931885890678988
32cells_39,305.1000000000351,0.55858314014497279,0.56243039611899359,0.63597571193519042
32cells_40,307.8500000000357,0.59343715793521423,0.59169649641521982,0.79890544103760464
32cells_41,305.1000000000351,0.55858314014497279,0.56243039611899359,0.63597571193519042
32cells_42,304.700000000035,0.10625219745501048,0.11289805298857056,0.42424740749032891
32cells_44,289.8000000000316,-0.0078540043914073297,-0.011814483413763009,0.29615318176203598
32cells_46,309.75000000003615,-0.16332573774487766,-0.1596998383691976,0.034470407802881693
32cells_47,286.50000000003087,0.47887653771851946,0.48593746133073751,0.20841936613113465
32cells_48,303.7500000000348,-0.12870714007617734,-0.13058008698994225,-0.098938059209540866
32cells_49,290.5500000000318,0.75121547698498103,0.75057679660216836,2.9984780898126804
32cells_50,291.65000000003204,0.023584215415868252,0.024521959898461586,0.31095109065052462
32cells_51,301.1500000000342,-1.245166297381529,-1.2539457830357741,-8.0668418990793
32cells_52,287.9000000000312,0.30767039680589009,0.31316617847580019,-0.014564888316715235
8cells_1,279.9500000000294,0.43821109362869232,0.44140729695361181,0.57524497391466967
8cells_2,257.2000000000242,2.2804050076658213,2.2851491520383127,7.2746329205633602
8cells_3,261.0500000000251,-2.4839594066143085,-2.4809435424485144,-8.357817984557725
8cells_4,280.9000000000296,0.5385787934816838,0.54073672254420335,0.86786905418311011
8cells_5,256.95000000002415,-0.60525858834856527,-0.60163245168640755,-0.92923007671656599
8cells_6,280.9000000000296,0.5385787934816838,0.54073672254420335,0.86786905418311011
8cells_7,280.9500000000296,0.2371249879367392,0.23657340830718857,0.15085395556265557
8cells_8,280.9000000000296,0.5385787934816838,0.54073672254420335,0.86786905418311011
8cells_9,280.9000000000296,0.5385787934816838,0.54073672254420335,0.86786905418311011
8cells_10,272.0500000000276,-1.6653112623585486,-1.6608194607936166,-9.0636846090943415
8cells_11,276.5000000000286,0.67134443010865441,0.67706298092240025,1.0191325559934432
8cells_12,265.6000000000261,-0.8966498684034333,-0.89917992409437886,-2.5491747979647381
8cells_13,261.0500000000251,-2.4839594066143085,-2.4809435424485144,-8.357817984557725
8cells_14,284.0000000000303,-1.3140432853145962,-1.3165429053230551,-4.1274811898478267
8cells_15,276.5000000000286,0.67134443010865441,0.67706298092240025,1.0191325559934432
8cells_16,257.85000000002435,-0.091021019401630252,-0.093968219972528064,-0.061024692197538789
8cells_17,257.85000000002435,-0.091021019401630252,-0.093968219972528064,-0.061024692197538789
8cells_18,265.75000000002615,0.88073713615791416,0.87576889714710104,1.395468762279507
8cells_20,280.9000000000296,0.5385787934816838,0.54073672254420335,0.86786905418311011
8cells_21,264.2500000000258,-0.49287136905821,-0.49356107393358251,-1.1150485759407178
8cells_22,280.9000000000296,0.5385787934816838,0.54073672254420335,0.86786905418311011
8cells_23,264.85000000002594,0.21196153777222046,0.21127565276563706,0.73842239782125474
