Competition,End time,Biomass,Population size,Growthrate
4_cells_1,135.79999999999657,0.024163182979694799,0.024510024093615645,0.13877832836878912
4_cells_2,135.79999999999657,0.024163182979694799,0.024510024093615645,0.13877832836878912
4_cells_3,136.9999999999965,0.21179458829527723,0.20610415592852913,0.40934726682326705
4_cells_4,133.3999999999967,1.7972703819741198,1.7684453283743085,5.1845387510466923
4_cells_5,139.99999999999633,0.79914861737630405,0.79100118531326458,1.2248621098512658
8_cells_1,137.89999999999645,0.08095377938997049,0.083517487735374041,0.15724516105984007
8_cells_2,72.00000000000018,0.077649177281994233,0.083086305045887696,0.059349675383884082
8_cells_3,136.79999999999652,0.02099552582852315,0.021138451166094811,0.080935617072782282
8_cells_4,134.69999999999663,-2.368463216714646,-2.3217008284486789,-6.9218036238054665
8_cells_5,138.6999999999964,0.61799415377162259,0.60244712362246211,1.795144558031994
16_cells_1,143.29999999999615,-0.82258247219069802,-0.80455893564766834,-1.4238886422752501
16_cells_2,143.29999999999615,-0.82258247219069802,-0.80455893564766834,-1.4238886422752501
16_cells_3,145.29999999999603,0.29712516446906512,0.28943657725437366,0.46174092011881762
16_cells_4,139.39999999999637,1.1119250375261123,1.080908318657988,4.1212438457052372
16_cells_5,140.5999999999963,2.7488171371249317,2.6766799590648516,9.700366821076603
32_cells_1,143.29999999999615,1.6689490623807335,1.6311840390591779,6.4829902509413762
32_cells_2,143.29999999999615,1.6689490623807335,1.6311840390591779,6.4829902509413762
32_cells_3,137.39999999999648,1.1297514849856625,1.0941402315255178,4.7735215573345924
32_cells_4,143.79999999999612,-0.92953256748951496,-0.91097620994341599,-2.5636503062557781
32_cells_5,138.5999999999964,0.24472955167950561,0.24410086064310929,0.32562018055958825
