4_cells_1,Time,0.0,24.00000000000007,48.00000000000041,72.00000000000018,95.99999999999882,119.99999999999746,143.9999999999961,149.1999999999958
4_cells_1,Biomass,0.14285155108389136,0.17798009294027201,0.12017046809763639,0.10098254666866674,0.095897004519645557,0.1078250553448438,0.12464240259698289,0.12893095733093118
4_cells_1,Population,0.0,0.19453301727294392,0.10937720574844198,0.096585780572572014,0.090277661510728718,0.10491168261618022,0.1211646185595692,0.12522830378492278
4_cells_1,Growth rate,0,0.13015809755774002,0.084538920376888579,0.090550550823250545,0.11372962247196003,0.15549633200124452,0.20308671139112705,0.21757353846657476
4_cells_2,Time,0.0,24.00000000000007,48.00000000000041,72.00000000000018,95.99999999999882,119.99999999999746,143.9999999999961,152.59999999999562
4_cells_2,Biomass,-0.29484045799071734,-0.2171688018860948,-0.33956776585082715,-0.47440819680980317,-0.60602706937244821,-0.82259837748264386,-1.1420301451501866,-1.2658268343028714
4_cells_2,Population,0.0,-0.22018350968573286,-0.33187452737258349,-0.4780358009429998,-0.5936903450035369,-0.80305181151505611,-1.1094719384714664,-1.2282374263255671
4_cells_2,Growth rate,0,0.26161698967167973,0.52018254375293549,0.7182931649240738,1.0640768650484487,1.864457175769876,3.6655684967239077,4.5184822107759697
4_cells_3,Time,0.0,24.00000000000007,48.00000000000041,72.00000000000018,95.99999999999882,119.99999999999746,143.9999999999961,148.39999999999586
4_cells_3,Biomass,0.31490712062892368,0.092220667823547528,0.06193519577128305,0.043746372701517891,0.027197619628687764,0.023990063421766475,0.066096678895183211,0.076001413392048689
4_cells_3,Population,0.0,0.068278840753294517,0.063131402828783698,0.043282105599707382,0.030054221011995803,0.023908722969512585,0.064235314480351288,0.07387263021149254
4_cells_3,Growth rate,0,0.053514101383702099,0.038376197397503496,0.0009072754642146367,0.017186196538654809,0.081776586308151156,0.2351191872999317,0.25703428005608808
4_cells_4,Time,0.0,24.00000000000007,48.00000000000041,72.00000000000018,95.99999999999882,119.99999999999746,143.9999999999961,150.8999999999957
4_cells_4,Biomass,0.023743863122169782,0.16560279567010705,0.18002724821426797,0.18434877387915766,0.18789169173911366,0.17458500716205205,0.15138927872913616,0.14778233290933945
4_cells_4,Population,0.0,0.15933203856925579,0.18037359458065527,0.18349457745631798,0.18890820509135475,0.17609674434051228,0.15506736712481792,0.1532145438232469
4_cells_4,Growth rate,0,0.19216792731738178,0.18676432374656624,0.19596253300689376,0.17934980590026511,0.10340055588193457,0.068228755917331185,0.071967086779275102
4_cells_5,Time,0.0,24.00000000000007,48.00000000000041,72.00000000000018,95.99999999999882,119.99999999999746,143.9999999999961,149.69999999999578
4_cells_5,Biomass,-0.071342856215004358,-0.17965186474384109,-0.16914161489195265,-0.15594237120656285,-0.14449536362593568,-0.11735748407297868,-0.1012851639023431,-0.10093463206931966
4_cells_5,Population,0.0,-0.16070129797645047,-0.16291497782084657,-0.15428646637102053,-0.1483243921594575,-0.117542818498919,-0.10048237841006952,-0.10055175659040382
4_cells_5,Growth rate,0,0.18605224603992665,0.15189213038094537,0.12831814472926581,0.090134997600649067,0.067669307108665616,0.076573184578837647,0.085264985157895365
8_cells_1,Time,0.0,24.00000000000007,48.00000000000041,72.00000000000018,95.99999999999882,119.99999999999746,143.9999999999961,166.7999999999948
8_cells_1,Biomass,0.013880810446806136,-0.0062109843061197798,-0.033125353200634207,-0.069385696106395542,-0.10808569577322824,-0.11522361667373592,-0.068124723371420268,-0.0033823254195738746
8_cells_1,Population,0.0,-0.014790738001396497,-0.02832286420006137,-0.066367391666928191,-0.10012490160388124,-0.1066955020294502,-0.064666224394668986,-0.0038433869073967153
8_cells_1,Growth rate,0,0.026656406402926984,0.080798321230095047,0.15908179223331481,0.21003116057636473,0.057184214033344942,0.14662521250902258,0.24272499008059617
8_cells_2,Time,0.0,24.00000000000007,48.00000000000041,72.00000000000018,95.99999999999882,119.99999999999746,143.9999999999961,150.59999999999573
8_cells_2,Biomass,0.084935061975363574,0.90559599742931729,1.192398188367686,1.4042460304750743,1.6870796488788191,2.0166802087473501,2.3425370189467842,2.4248987946435823
8_cells_2,Population,0.0,0.91815814604895041,1.1983594997437803,1.3883669007218631,1.6692710574883982,1.9789111316742638,2.2883969680006526,2.3660296473757776
8_cells_2,Growth rate,0,1.2008595901092962,1.5215576255030523,1.992400370553618,2.9003145959790477,4.6606525255380138,6.8965806533272467,7.5166951770447525
8_cells_3,Time,0.0,24.00000000000007,48.00000000000041,72.00000000000018,95.99999999999882,119.99999999999746,143.9999999999961,160.89999999999515
8_cells_3,Biomass,0.087925829735534491,-0.14070448919718528,-0.21585425896383414,-0.23884370744072003,-0.22236586775925898,-0.14678895230949221,-0.062638673572204803,-0.022962381314393807
8_cells_3,Population,0.0,-0.1483566156852705,-0.22391784481011445,-0.23558324178984907,-0.21942478619532796,-0.14792835372701846,-0.068507367978623321,-0.03011583982203335
8_cells_3,Growth rate,0,0.235255818016499,0.270024048822264,0.25747817692339509,0.086724231471248484,0.13221811580433662,0.20473128078486594,0.11228567520598151
8_cells_4,Time,0.0,24.00000000000007,48.00000000000041,72.00000000000018,95.99999999999882,119.99999999999746,143.9999999999961,161.8999999999951
8_cells_4,Biomass,-0.20259541883492094,-0.19124382504021398,-0.18331942252477196,-0.2228188556754902,-0.33129092051863429,-0.47370014955470607,-0.64901546378515296,-0.80207903908310474
8_cells_4,Population,0.0,-0.1957028051592562,-0.17610649639052034,-0.212667481922269,-0.32392667755759752,-0.45753651172963095,-0.62702044393637224,-0.77438821072559039
